"PID","CITY","ZIPCODE","LUC","OWN_OCC","LIVING_AREA","YR_BUILT","EXT_COND","BED_RMS","FULL_BTH","VALUE_2015","VALUE_2016","VALUE_2017","VALUE_2018","VALUE_2019","VALUE_2020","VALUE_2021"
2006296000,"WEST ROXBURY","02132",101,"Y",1588,1920,"G - Good",4,1,369100,409800,438500,443000,460600,493000,521400
2006297000,"WEST ROXBURY","02132",101,"Y",1691,1966,"A - Average",3,1,417500,468600,501400,506500,526700,563900,588200
2006297001,"WEST ROXBURY","02132",101,"Y",1106,1965,"A - Average",3,1,366100,380000,406700,410800,427200,457100,504700
2006297004,"WEST ROXBURY","02132",101,"Y",1964,1900,"F - Fair",3,2,407700,495500,530100,535600,556900,596000,617600
2006298000,"WEST ROXBURY","02132",101,"Y",1076,1970,"A - Average",3,1,311100,335800,359300,363000,377500,404400,458600
2006298001,"WEST ROXBURY","02132",101,"Y",1507,1962,"A - Average",3,2,388500,417000,446200,450700,468700,502200,521800
2006298002,"WEST ROXBURY","02132",101,"Y",1353,1962,"A - Average",4,2,373300,406600,435100,439500,457000,489100,508400
2006298003,"WEST ROXBURY","02132",101,"Y",2085,1930,"A - Average",4,1,466900,508200,543800,549400,571200,611400,615000
2006299000,"WEST ROXBURY","02132",101,"Y",1861,1900,"G - Good",4,2,574200,626300,670100,677000,703900,753100,860900
2006300000,"WEST ROXBURY","02132",101,"Y",2133,1900,"A - Average",3,1,469900,517200,553000,558600,580900,625400,661600
2006301000,"WEST ROXBURY","02132",101,"Y",1260,1940,"A - Average",3,1,337400,367200,392900,397000,412800,441800,485700
2006302000,"WEST ROXBURY","02132",101,"Y",1508,1950,"G - Good",3,1,473800,517200,553400,559000,581300,621900,695000
2006303000,"WEST ROXBURY","02132",101,"Y",1422,1925,"A - Average",3,1,372900,409900,431400,435800,453200,485100,472600
2006304000,"WEST ROXBURY","02132",101,"Y",960,1940,"G - Good",2,1,358800,402600,430700,435200,452500,485000,502200
2006305000,"WEST ROXBURY","02132",101,"Y",1632,1940,"A - Average",3,2,449200,481200,514900,520200,540900,578700,665900
2006305001,"WEST ROXBURY","02132",101,"Y",1000,1950,"G - Good",2,1,327700,352600,377300,381200,428500,458600,476100
2006305002,"WEST ROXBURY","02132",101,"Y",1264,1940,"G - Good",3,2,301100,342700,366700,370400,385200,412300,488100
2006305003,"WEST ROXBURY","02132",101,"Y",998,1955,"A - Average",2,1,349900,357500,382500,386500,401800,430100,443500
2006306000,"WEST ROXBURY","02132",101,"Y",1882,1938,"G - Good",4,2,453900,521500,558000,563700,586100,629700,651300
2006307000,"WEST ROXBURY","02132",101,"Y",1612,1940,"A - Average",3,1,389700,443100,474100,479000,498000,535300,564900
2006308000,"WEST ROXBURY","02132",101,"Y",1612,1940,"A - Average",4,1,377400,421800,451300,456000,474100,509700,538800
2006309000,"WEST ROXBURY","02132",101,"Y",1458,1940,"A - Average",3,1,341000,391600,419000,512500,532900,570400,652200
2006310000,"WEST ROXBURY","02132",101,"Y",1260,1935,"A - Average",3,1,359600,442000,472900,477800,496800,531700,632200
2006310001,"WEST ROXBURY","02132",101,"Y",1325,1965,"A - Average",3,1,413800,438700,469400,474200,493100,527800,638500
2006310002,"WEST ROXBURY","02132",101,"Y",1530,1965,"A - Average",3,1,434100,474000,507200,512400,532800,570000,593000
2006310003,"WEST ROXBURY","02132",101,"Y",1274,1963,"A - Average",3,1,365700,397500,425300,429700,446800,478200,515600
2006311000,"WEST ROXBURY","02132",101,"Y",1983,1935,"A - Average",4,4,487500,522600,559200,564900,587400,628700,681500
2006312000,"WEST ROXBURY","02132",101,"Y",1884,1930,"A - Average",3,1,455400,496800,531600,537100,558400,597900,711600
2006313000,"WEST ROXBURY","02132",101,"N",3043,1920,"A - Average",5,2,698700,727900,778900,786900,818200,875200,879700
2006317000,"WEST ROXBURY","02132",101,"Y",1248,1927,"A - Average",3,1,362300,382600,409400,413600,430100,462200,505800
2006318000,"WEST ROXBURY","02132",101,"Y",1248,1925,"A - Average",3,1,319500,350200,374700,378500,393600,421200,465900
2006319000,"WEST ROXBURY","02132",101,"Y",1497,1920,"A - Average",3,1,384200,404300,432600,437000,454400,494600,514100
2006320000,"WEST ROXBURY","02132",101,"Y",1889,1930,"G - Good",4,1,472100,507800,543300,548900,570700,612700,680500
2006322000,"WEST ROXBURY","02132",101,"N",2345,1925,"A - Average",4,2,494400,521000,557400,563200,585600,626700,642700
2006328001,"WEST ROXBURY","02132",101,"Y",1844,1961,"A - Average",4,2,431200,480900,537400,542900,564500,604000,623400
2006329000,"WEST ROXBURY","02132",101,"Y",2892,1910,"A - Average",5,2,444400,482900,516700,522000,542800,580900,910900
2006330000,"WEST ROXBURY","02132",101,"Y",2106,1949,"G - Good",4,2,512700,547000,585300,591300,614800,658100,697300
2006332001,"WEST ROXBURY","02132",101,"Y",1075,1956,"A - Average",3,2,387300,430700,460800,465600,484100,519300,572700
2006332002,"WEST ROXBURY","02132",101,"N",1075,1956,"A - Average",3,1,344400,378400,404900,409100,425300,457700,458800
2006334010,"WEST ROXBURY","02132",101,"Y",2368,2011,"G - Good",4,2,639000,648100,693500,700600,728500,779700,881500
2006334020,"WEST ROXBURY","02132",101,"Y",2822,2011,"G - Good",4,2,635200,631800,709200,736400,765700,819500,1046300
2006336000,"WEST ROXBURY","02132",101,"Y",1056,1955,"G - Good",3,2,330300,345400,454700,459400,477600,511200,623700
2006337000,"WEST ROXBURY","02132",101,"Y",1190,1955,"A - Average",3,1,407700,413300,442200,446800,464500,497300,607400
2006338000,"WEST ROXBURY","02132",101,"Y",1459,1956,"A - Average",3,1,396500,441900,472900,477700,519400,571600,634600
2006339000,"WEST ROXBURY","02132",101,"Y",2583,1930,"G - Good",4,1,477200,527800,564800,570600,593300,635400,672400
2006339001,"WEST ROXBURY","02132",101,"Y",1846,1964,"A - Average",3,2,380300,421700,451200,455800,474000,507300,520500
2006340000,"WEST ROXBURY","02132",101,"N",1348,1930,"A - Average",4,1,319300,356400,381300,385300,400600,428900,450900
2006341000,"WEST ROXBURY","02132",101,"Y",1715,1908,"A - Average",4,1,335200,345600,369800,373600,388500,416900,453700
2006342000,"WEST ROXBURY","02132",101,"Y",1598,1950,"A - Average",4,2,402900,450100,481600,486600,505900,543800,547400
2006343000,"WEST ROXBURY","02132",101,"N",1248,1925,"G - Good",3,1,347400,381900,408700,412900,429300,461700,466600
2006352000,"WEST ROXBURY","02132",101,"Y",1944,1941,"A - Average",4,2,488100,571400,611400,617700,642300,687700,702300
2006352000,"WEST ROXBURY","02132",101,"Y",1944,1941,"A - Average",4,2,488100,571400,611400,617700,642300,687700,702300
2006353000,"WEST ROXBURY","02132",101,"Y",1752,1935,"A - Average",3,1,486300,559800,599000,605200,629200,673300,705600
2006353000,"WEST ROXBURY","02132",101,"Y",1752,1935,"A - Average",3,1,486300,559800,599000,605200,629200,673300,705600
2006355000,"WEST ROXBURY","02132",101,"Y",2243,1920,"A - Average",6,3,560100,646400,691600,711600,739900,789800,834400
2006355000,"WEST ROXBURY","02132",101,"Y",2243,1920,"A - Average",6,3,560100,646400,691600,711600,739900,789800,834400
2006356000,"WEST ROXBURY","02132",101,"Y",1728,1939,"A - Average",3,1,516600,570400,610300,616600,641100,685800,731200
2006356000,"WEST ROXBURY","02132",101,"Y",1728,1939,"A - Average",3,1,516600,570400,610300,616600,641100,685800,731200
2006358000,"WEST ROXBURY","02132",101,"N",2450,1896,"A - Average",4,2,528600,584100,625000,631400,656600,702300,717400
2006358000,"WEST ROXBURY","02132",101,"N",2450,1896,"A - Average",4,2,528600,584100,625000,631400,656600,702300,717400
2006360000,"WEST ROXBURY","02132",101,"Y",2619,1920,"A - Average",4,3,621100,674700,722000,729400,758400,812000,861600
2006360000,"WEST ROXBURY","02132",101,"Y",2619,1920,"A - Average",4,3,621100,674700,722000,729400,758400,812000,861600
2006362000,"WEST ROXBURY","02132",101,"Y",2496,1900,"A - Average",4,1,529300,568300,608100,614300,638800,683700,698800
2006362000,"WEST ROXBURY","02132",101,"Y",2496,1900,"A - Average",4,1,529300,568300,608100,614300,638800,683700,698800
2006363000,"WEST ROXBURY","02132",101,"Y",1738,1920,"A - Average",2,1,409400,447500,478800,483700,503000,538300,538900
2006364000,"WEST ROXBURY","02132",101,"N",2479,1920,"A - Average",4,1,527100,574800,615000,621300,646100,694100,732000
2006365000,"WEST ROXBURY","02132",101,"Y",1470,1965,"A - Average",3,1,385200,427300,457300,462000,480300,514100,517800
2006367000,"WEST ROXBURY","02132",101,"Y",1776,1925,"G - Good",5,2,511300,537100,574700,580600,603700,648100,736200
2006368000,"WEST ROXBURY","02132",101,"Y",1938,1900,"A - Average",4,1,414500,483100,516900,522200,543000,581100,612000
2006369000,"WEST ROXBURY","02132",101,"N",1585,1920,"A - Average",3,1,402300,428400,458400,463100,481500,515400,546700
2006370000,"WEST ROXBURY","02132",101,"Y",2148,1920,"A - Average",4,1,496700,534600,572000,577900,600200,642400,697400
2006371000,"WEST ROXBURY","02132",101,"Y",1056,1950,"A - Average",3,2,375700,404700,425200,429600,446600,479700,552300
2006372000,"WEST ROXBURY","02132",101,"Y",840,1960,"A - Average",3,2,352400,368300,394100,398200,414000,442800,499600
2006373000,"WEST ROXBURY","02132",101,"Y",2885,1910,"G - Good",4,2,588100,631600,714100,721500,750200,804100,817000
2006374000,"WEST ROXBURY","02132",101,"Y",1350,1930,"A - Average",2,1,357000,398500,426400,430800,447900,479500,506900
2006375000,"WEST ROXBURY","02132",101,"Y",1248,1935,"A - Average",3,1,349300,362700,388100,392100,407700,436400,499600
2006376000,"WEST ROXBURY","02132",101,"N",1272,1920,"A - Average",4,1,283400,289200,322000,325300,338300,362500,494500
2006377000,"WEST ROXBURY","02132",101,"Y",2066,1920,"G - Good",3,1,425300,466000,498600,503700,523700,560600,563000
2006378000,"WEST ROXBURY","02132",101,"N",1776,1920,"A - Average",4,1,368600,408100,436700,441200,458700,490800,556200
2006379000,"WEST ROXBURY","02132",101,"N",1540,1920,"A - Average",4,2,344400,382800,409600,413800,430300,460500,488700
2006380000,"WEST ROXBURY","02132",101,"N",1432,1920,"A - Average",4,1,334700,371300,397300,401300,417300,446600,484500
2006381001,"WEST ROXBURY","02132",101,"Y",1236,1965,"A - Average",4,1,416300,470200,503100,508200,528500,565600,609100
2006392000,"WEST ROXBURY","02132",101,"Y",2474,1920,"A - Average",5,2,526500,646700,692000,699100,726900,777800,778400
2006393000,"WEST ROXBURY","02132",101,"Y",1734,1930,"G - Good",3,2,423100,445800,477000,481900,501100,684100,810400
2006393000,"WEST ROXBURY","02132",101,"Y",1734,1930,"G - Good",3,2,423100,445800,477000,481900,501100,684100,810400
2006394000,"WEST ROXBURY","02132",101,"Y",2277,1935,"A - Average",4,1,610200,637000,681600,688600,716000,766700,808800
2006395000,"WEST ROXBURY","02132",101,"Y",1650,1924,"A - Average",4,1,455700,496000,530700,536200,557500,596700,615800
2006396000,"WEST ROXBURY","02132",101,"Y",2043,1929,"G - Good",4,2,622000,675300,722600,730100,759100,812500,873300
2006397000,"WEST ROXBURY","02132",101,"Y",2423,1930,"A - Average",5,2,565400,627300,671200,678100,705100,756700,799800
2006398000,"WEST ROXBURY","02132",101,"Y",1843,1925,"A - Average",3,1,414700,477300,510700,515900,536500,574200,603800
2006399000,"WEST ROXBURY","02132",101,"Y",1268,1928,"A - Average",3,1,385700,429100,459200,463900,482400,516200,544100
2006400000,"WEST ROXBURY","02132",101,"Y",1456,1930,"G - Good",3,1,458400,484000,517800,523200,544000,582200,635000
2006401000,"WEST ROXBURY","02132",101,"Y",1760,1966,"A - Average",4,1,403600,449300,480800,485700,505100,540400,583700
2006402000,"WEST ROXBURY","02132",101,"Y",1415,1966,"A - Average",3,1,439800,480400,514100,519400,540000,578100,607300
2006403000,"WEST ROXBURY","02132",101,"N",1906,1890,"A - Average",3,1,466000,499000,533900,539400,560900,602100,633400
2006405000,"WEST ROXBURY","02132",101,"N",2632,1848,"A - Average",4,2,608800,659200,705300,712600,740900,792800,838300
2006405000,"WEST ROXBURY","02132",101,"N",2632,1848,"A - Average",4,2,608800,659200,705300,712600,740900,792800,838300
2006406000,"WEST ROXBURY","02132",101,"Y",2920,1910,"A - Average",4,1,584700,627900,671800,678700,705700,755300,754600
2006406000,"WEST ROXBURY","02132",101,"Y",2920,1910,"A - Average",4,1,584700,627900,671800,678700,705700,755300,754600
2006407000,"WEST ROXBURY","02132",101,"Y",3393,1910,"A - Average",6,2,639800,663500,710000,717300,745800,943800,1090500
2006407000,"WEST ROXBURY","02132",101,"Y",3393,1910,"A - Average",6,2,639800,663500,710000,717300,745800,943800,1090500
2006410000,"WEST ROXBURY","02132",101,"Y",2073,1935,"G - Good",5,2,468500,503600,538800,657900,683600,731600,832900
2006410000,"WEST ROXBURY","02132",101,"Y",2073,1935,"G - Good",5,2,468500,503600,538800,657900,683600,731600,832900
2006411000,"WEST ROXBURY","02132",101,"N",1514,1920,"A - Average",2,1,362300,387600,414700,419000,435700,466200,499700
2006411000,"WEST ROXBURY","02132",101,"N",1514,1920,"A - Average",2,1,362300,387600,414700,419000,435700,466200,499700
2006412000,"WEST ROXBURY","02132",101,"Y",2551,1875,"G - Good",3,2,661600,744500,796600,804800,836800,895400,947600
2006412000,"WEST ROXBURY","02132",101,"Y",2551,1875,"G - Good",3,2,661600,744500,796600,804800,836800,895400,947600
2006412001,"WEST ROXBURY","02132",101,"Y",1274,1967,"A - Average",3,1,410100,467100,499800,505000,525100,562000,582000
2006413000,"WEST ROXBURY","02132",101,"Y",2468,1920,"G - Good",4,3,562600,626000,776900,784900,816100,873800,970000
2006414000,"WEST ROXBURY","02132",101,"Y",3466,1902,"G - Good",4,3,516400,625800,669600,910200,954700,1021800,1129700
2006415000,"WEST ROXBURY","02132",101,"Y",2690,1910,"A - Average",5,1,592600,646300,691600,698700,726500,807900,852000
2006417000,"WEST ROXBURY","02132",101,"Y",1518,1925,"A - Average",3,2,432800,475100,508100,513300,548300,653100,692000
2006418000,"WEST ROXBURY","02132",101,"Y",1812,1925,"A - Average",3,1,418300,494600,529200,589100,612500,655400,691500
2006419000,"WEST ROXBURY","02132",101,"Y",3682,1910,"G - Good",4,2,805200,876000,937300,947000,984600,1049600,1101100
2006420000,"WEST ROXBURY","02132",101,"Y",2828,1920,"G - Good",5,1,537100,585000,625900,632400,680700,728900,766500
2006421000,"WEST ROXBURY","02132",101,"Y",1607,1910,"G - Good",3,1,437600,481100,514800,532300,553500,591900,594600
2006422000,"WEST ROXBURY","02132",101,"Y",2179,1900,"A - Average",3,1,503600,551200,589700,595800,619500,663000,668000
2006423000,"WEST ROXBURY","02132",101,"Y",1468,1890,"A - Average",4,1,404200,434300,464700,469400,488100,523100,552600
2006424000,"WEST ROXBURY","02132",101,"Y",1527,1920,"A - Average",4,1,407800,437400,468000,472800,491600,526300,567600
2006427000,"WEST ROXBURY","02132",101,"Y",2106,1890,"G - Good",4,2,351000,587900,629000,635500,660800,707000,801100
2006428000,"WEST ROXBURY","02132",101,"Y",1846,1920,"A - Average",3,1,524900,587400,628500,635000,660200,708600,749000
2006430000,"WEST ROXBURY","02132",101,"Y",1951,1920,"A - Average",5,2,456600,494900,529600,531100,634000,680700,717800
2006431000,"WEST ROXBURY","02132",101,"Y",2001,1930,"A - Average",4,1,509800,557900,596900,603000,627000,672800,712400
2006432000,"WEST ROXBURY","02132",101,"Y",2234,1910,"A - Average",6,2,527900,584600,625500,632000,657100,705000,743300
2006433000,"WEST ROXBURY","02132",101,"Y",2023,1920,"G - Good",3,2,509500,561600,601000,654800,680900,728600,818000
2006433000,"WEST ROXBURY","02132",101,"Y",2023,1920,"G - Good",3,2,509500,561600,601000,654800,680900,728600,818000
2006434000,"WEST ROXBURY","02132",101,"Y",1656,1925,"A - Average",4,1,446400,478100,511600,516800,537400,577400,612400
2006434000,"WEST ROXBURY","02132",101,"Y",1656,1925,"A - Average",4,1,446400,478100,511600,516800,537400,577400,612400
2006435000,"WEST ROXBURY","02132",101,"Y",1832,1935,"A - Average",4,2,441200,475600,508900,514100,534500,573700,604600
2006436000,"WEST ROXBURY","02132",101,"Y",1790,1901,"G - Good",4,1,429900,457800,489800,494900,528100,613200,700800
2006437000,"WEST ROXBURY","02132",101,"Y",2129,1890,"A - Average",4,2,436800,471900,505000,510200,530500,568100,592400
2006438000,"WEST ROXBURY","02132",101,"Y",1700,1935,"A - Average",4,1,411600,439900,470600,475500,494400,531100,547700
2006439000,"WEST ROXBURY","02132",101,"Y",1456,1900,"A - Average",3,2,358500,385800,412800,523100,544000,582100,685100
2006440000,"WEST ROXBURY","02132",101,"Y",1820,1910,"G - Good",2,1,404100,445300,476500,481400,500500,535700,566800
2006445010,"WEST ROXBURY","02132",101,"Y",3240,1920,"A - Average",5,3,596000,668300,715100,722400,751200,804100,835500
2006446010,"WEST ROXBURY","02132",101,"Y",1664,2003,"G - Good",3,2,516100,563300,602700,608900,633100,677600,734000
2006452000,"WEST ROXBURY","02132",101,"N",1398,1929,"A - Average",4,1,349400,386700,413700,418000,434600,465200,473400
2006453000,"WEST ROXBURY","02132",101,"Y",1704,1930,"A - Average",4,1,420500,464900,497500,502600,522600,559500,589000
2006454000,"WEST ROXBURY","02132",101,"Y",2920,1925,"A - Average",5,2,658400,763800,817300,825700,858500,918900,1047400
2006455000,"WEST ROXBURY","02132",101,"Y",2645,1884,"A - Average",4,2,543300,610900,653600,660400,686600,734900,773700
2006456000,"WEST ROXBURY","02132",101,"Y",3208,1880,"A - Average",4,1,622200,679800,727300,734800,764100,818700,861500
2006457000,"WEST ROXBURY","02132",101,"Y",3298,1884,"A - Average",5,2,787000,839500,898300,907500,940700,1007700,1155100
2006458000,"WEST ROXBURY","02132",101,"Y",2309,1915,"A - Average",6,1,587200,637700,682300,689300,716700,767100,776900
2006459000,"WEST ROXBURY","02132",101,"Y",2189,1895,"A - Average",4,1,579400,657100,703100,710300,738500,791100,920800
2006460000,"WEST ROXBURY","02132",101,"Y",3496,1919,"A - Average",6,3,818400,885900,947900,957600,992800,1062800,1199100
2006461000,"WEST ROXBURY","02132",101,"Y",1924,1925,"A - Average",4,1,544600,598500,648300,654900,681000,729700,780900
2006461000,"WEST ROXBURY","02132",101,"Y",1924,1925,"A - Average",4,1,544600,598500,648300,654900,681000,729700,780900
2006462000,"WEST ROXBURY","02132",101,"Y",2961,1945,"A - Average",3,2,659100,726500,777400,785400,816600,873600,921400
2006462000,"WEST ROXBURY","02132",101,"Y",2961,1945,"A - Average",3,2,659100,726500,777400,785400,816600,873600,921400
2006463000,"WEST ROXBURY","02132",101,"Y",2686,1885,"A - Average",6,3,677900,733100,784500,792500,824000,882100,914600
2006463000,"WEST ROXBURY","02132",101,"Y",2686,1885,"A - Average",6,3,677900,733100,784500,792500,824000,882100,914600
2006464000,"WEST ROXBURY","02132",101,"Y",2514,1920,"A - Average",5,2,623900,708600,742400,777500,808400,865100,980000
2006464000,"WEST ROXBURY","02132",101,"Y",2514,1920,"A - Average",5,2,623900,708600,742400,777500,808400,865100,980000
2006465000,"WEST ROXBURY","02132",101,"Y",3248,1880,"F - Fair",5,2,612100,741100,793000,801100,833000,891900,943800
2006466000,"WEST ROXBURY","02132",101,"N",2194,1880,"A - Average",5,2,615900,649500,695000,702100,730100,781500,799100
2006467000,"WEST ROXBURY","02132",101,"Y",3384,1880,"G - Good",6,3,681700,739200,808700,1035200,1082000,1227500,1349500
2006468000,"WEST ROXBURY","02132",101,"N",2692,1890,"A - Average",6,1,638300,699500,748500,756200,786300,930000,993000
